municipality_code,municipality_name,county_code,percent_vaccinated,population_total,population_total_m,population_total_f,area_km2,population_density,urbanization_rate,healthcare_advices,population_per_pharmacy,installations_network_gas,appartments_per_1000_persons,persons_per_library,library_readers_per_1000_persons,forests_area,unemployment_rate,unemployment_rate_m,unemployment_rate_f,revenues_per_capita,revenues_per_capita_PIT,revenues_per_capita_CIT,net_scholarization,county_name,average_wage_relative,doctors_per_1000_persons,education_share_higher,education_share_secondary,education_share_vocational,education_share_primary,tourits_per_1000_persons,percent_population_below_25,percent_population_25_60,percent_population_over_60,municipality_code_old,election_presence,percent_invalid_votes,voivodeship,PIS_party,KO_party,KONFEDERACJA_party,PSL_party,SLD_party
21006,Platerówka,210000,48.9,1559,796,763,48,32.5,0.0,,0,0.2,350.9,780,238,23.89,4.8,3.5,6.4,5818.27,772.21,2.65,71.97,lubański,81.6,13.0,16.41,37.11,26.09,14.52,2070.75,26.427196921103267,56.44644002565747,15.202052597819115,210062,"55,05","1,84",dolnośląskie,"52,66","16,55","6,47","10,22","11,80"
21007,Siekierczyn,210000,56.9,4493,2243,2250,49,90.8,0.0,13083.0,0,1.6,341.4,2247,115,84.1,5.1,4.9,5.4,5306.81,907.8,6.35,74.81,lubański,81.6,13.0,16.41,37.11,26.09,14.52,2070.75,24.838637881148454,58.62452704206543,14.867571778321834,210072,"53,59","2,12",dolnośląskie,"43,65","21,39","5,87","9,62","16,30"
21101,Lubin,211000,58.2,70166,33204,36962,41,1721.0,100.0,324072.0,2420,93.8,442.0,14033,101,28.15,2.8,1.7,4.0,6042.53,1513.08,450.02,114.23,lubiński,161.5,27.9,22.61,35.79,22.28,13.68,213.86,22.322777413562125,54.599093578086254,21.39070204942565,211011,"63,42","0,79",dolnośląskie,"47,10","21,89","5,76","4,04","14,87"
21102,Lubin,211000,53.8,17324,8699,8625,290,59.8,0.0,55458.0,0,65.1,338.6,2475,52,543.94,2.6,1.8,3.6,7139.55,1737.36,11.44,55.48,lubiński,161.5,27.9,22.61,35.79,22.28,13.68,213.86,29.242669129531286,57.60217039944585,11.70053105518356,211022,"63,76","1,22",dolnośląskie,"47,45","21,54","5,97","5,99","14,04"
21103,Rudna,211000,48.7,7471,3698,3773,217,34.5,0.0,26763.0,0,83.5,343.3,1868,77,141.42,3.9,2.2,5.8,9559.84,1164.66,116.98,90.1,lubiński,161.5,27.9,22.61,35.79,22.28,13.68,213.86,28.296078168919824,56.21737384553608,13.545710078972025,211032,"57,14","1,73",dolnośląskie,"57,64","13,96","5,56","6,47","11,35"
21104,Ścinawa,211000,50.0,9519,4701,4818,164,57.9,56.2,35995.0,3173,4.7,356.6,3173,76,237.41,3.4,2.4,4.6,6301.36,938.65,17.09,86.45,lubiński,161.5,27.9,22.61,35.79,22.28,13.68,213.86,24.19371782750289,56.98077529152222,16.850509507301187,211043,"56,48","1,61",dolnośląskie,"60,01","12,98","6,14","5,32","9,35"
21201,Gryfów Śląski,212000,53.8,9417,4463,4954,67,141.2,67.9,40294.0,2354,70.7,398.5,3139,146,100.1,5.2,4.7,5.7,4434.12,712.17,12.48,88.98,lwówecki,83.7,9.5,15.36,34.73,28.08,15.65,258.75,21.652330890941915,58.25634490814484,17.744504619305513,212013,"51,39","1,82",dolnośląskie,"38,50","20,55","5,33","9,19","24,21"
21202,Lubomierz,212000,48.0,5760,2867,2893,130,44.1,31.4,32634.0,5760,0.3,359.5,1152,135,386.16,6.2,4.9,7.7,6072.13,449.0,1.46,75.66,lwówecki,83.7,9.5,15.36,34.73,28.08,15.65,258.75,25.27777777777778,57.48263888888889,15.659722222222221,212023,"50,37","2,06",dolnośląskie,"40,65","23,04","6,02","12,59","15,16"
21203,Lwówek Śląski,212000,56.7,16607,8128,8479,240,69.2,51.3,24951.0,2768,48.5,379.1,2768,90,534.64,5.2,4.3,6.3,4657.9,767.47,25.92,90.71,lwówecki,83.7,9.5,15.36,34.73,28.08,15.65,258.75,24.345155657252963,56.07876196784488,17.588968507255977,212033,"53,80","1,79",dolnośląskie,"37,88","21,04","6,85","18,50","13,58"
21204,Mirsk,212000,52.8,8234,4035,4199,187,44.2,45.3,44473.0,4117,0.5,409.9,2745,89,142.26,7.7,7.2,8.2,5430.99,560.59,9.88,71.43,lwówecki,83.7,9.5,15.36,34.73,28.08,15.65,258.75,22.649987855234393,57.22613553558416,17.97425309691523,212043,"48,77","1,88",dolnośląskie,"44,36","19,99","6,84","10,79","15,01"
21205,Wleń,212000,53.7,4015,2002,2013,86,46.7,40.6,13046.0,4015,0.2,433.4,1338,96,149.38,5.9,5.4,6.5,7098.81,548.71,2.27,74.12,lwówecki,83.7,9.5,15.36,34.73,28.08,15.65,258.75,20.846824408468244,58.87920298879203,18.08219178082192,212053,"52,42","2,60",dolnośląskie,"42,75","22,68","5,97","11,60","12,85"
21301,Cieszków,213000,53.7,4601,2298,2303,101,45.6,0.0,26668.0,4601,23.0,295.2,1534,80,125.0,5.6,4.4,6.9,5604.75,726.6,25.26,85.75,milicki,78.6,19.3,15.13,34.35,28.64,16.36,77.39,28.537274505542275,54.94457726581178,14.648989350141273,213012,"56,73","1,52",dolnośląskie,"51,42","13,09","6,08","15,98","10,82"
21302,Krośnice,213000,52.5,8011,4010,4001,178,44.9,0.0,44998.0,8011,24.6,306.7,2003,46,252.71,3.8,3.3,4.4,6081.25,792.95,66.09,86.47,milicki,78.6,19.3,15.13,34.35,28.64,16.36,77.39,28.211209586818125,54.862064661091004,15.291474222943451,213022,"53,77","1,56",dolnośląskie,"52,13","15,05","5,76","14,45","8,60"
21303,Milicz,213000,60.2,23572,11545,12027,436,54.1,46.9,39728.0,2947,51.8,357.4,3929,130,404.59,4.5,3.0,6.1,5913.56,873.16,21.22,98.96,milicki,78.6,19.3,15.13,34.35,28.64,16.36,77.39,26.57814356015612,53.95384354318683,17.55472594603767,213033,"56,13","1,23",dolnośląskie,"43,32","20,22","5,41","15,25","11,95"
21401,Oleśnica,214000,62.0,35931,17090,18841,21,1714.3,100.0,186974.0,2395,85.3,416.5,17966,149,8.54,3.7,3.1,4.3,5290.91,1125.05,64.19,112.57,oleśnicki,86.4,9.2,19.05,35.33,24.73,15.57,230.6,23.67593442987949,55.400628983329156,18.649634020762015,214011,"62,84","0,86",dolnośląskie,"36,97","29,94","6,72","5,88","14,97"
21402,Bierutów,214000,55.2,9599,4680,4919,147,65.3,48.3,50704.0,3200,0.3,357.6,3200,72,108.0,6.3,5.8,7.0,5090.64,750.04,14.27,80.74,oleśnicki,86.4,9.2,19.05,35.33,24.73,15.57,230.6,25.335972497135117,56.53713928534222,15.907907073653504,214023,"52,14","1,47",dolnośląskie,"47,99","27,04","6,63","7,52","7,92"
21403,Dobroszyce,214000,56.4,7021,3511,3510,132,53.2,0.0,35740.0,3511,22.6,314.5,3511,56,143.0,3.2,2.4,4.0,7478.6,871.02,15.66,94.07,oleśnicki,86.4,9.2,19.05,35.33,24.73,15.57,230.6,27.460475715710015,57.18558609884632,13.929639652471156,214032,"57,95","1,12",dolnośląskie,"46,78","22,56","6,78","8,07","10,60"
21404,Dziadowa Kłoda,214000,48.3,4590,2285,2305,106,43.4,0.0,18380.0,4590,0.1,299.1,2295,94,126.9,4.8,4.1,5.8,5856.38,504.08,34.09,97.82,oleśnicki,86.4,9.2,19.05,35.33,24.73,15.57,230.6,29.978213507625274,55.22875816993464,13.572984749455339,214042,"50,58","2,17",dolnośląskie,"44,79","19,52","7,06","15,42","9,68"
21405,Międzybórz,214000,50.3,5078,2526,2552,88,57.8,46.7,17243.0,2539,8.9,328.5,2539,97,196.96,4.8,3.7,6.1,5501.14,603.92,36.71,94.53,oleśnicki,86.4,9.2,19.05,35.33,24.73,15.57,230.6,28.37731390311146,55.317053958251286,14.966522252855455,214053,"50,69","1,83",dolnośląskie,"38,79","27,49","7,14","11,51","10,80"
21406,Oleśnica,214000,53.4,15202,7714,7488,242,62.6,0.0,13294.0,0,14.2,308.5,1382,32,232.31,2.9,2.2,3.8,5410.44,940.67,6.05,58.73,oleśnicki,86.4,9.2,19.05,35.33,24.73,15.57,230.6,29.877647677937112,57.801605051966845,11.215629522431259,214062,"55,73","1,55",dolnośląskie,"43,45","28,63","6,45","7,39","9,87"
21407,Syców,214000,55.4,16540,8048,8492,145,114.0,61.3,63967.0,2363,57.5,353.7,5513,91,248.0,4.5,3.1,6.1,5098.16,875.77,47.66,96.91,oleśnicki,86.4,9.2,19.05,35.33,24.73,15.57,230.6,25.967351874244255,56.20314389359129,16.251511487303507,214073,"57,59","1,33",dolnośląskie,"36,21","24,10","7,72","15,96","13,08"
21408,Twardogóra,214000,53.9,12689,6275,6414,168,75.6,50.4,49247.0,3172,25.7,343.1,4230,128,345.44,4.3,3.5,5.1,5308.39,1139.5,21.95,91.96,oleśnicki,86.4,9.2,19.05,35.33,24.73,15.57,230.6,25.502403656710538,56.671132476948536,16.32910394830168,214083,"56,48","1,77",dolnośląskie,"43,84","23,15","6,49","11,60","10,19"
21501,Oława,215000,62.4,33295,15912,17383,27,1216.9,100.0,164082.0,3330,80.5,445.2,8324,120,9.21,4.2,3.9,4.6,5140.25,1243.3,32.96,112.84,oławski,90.3,11.2,22.05,37.31,21.37,13.7,196.6,24.318966811833608,54.54572758672474,19.408319567502627,215011,"65,12","0,80",dolnośląskie,"37,80","31,63","7,26","6,39","13,41"
21502,Domaniów,215000,55.9,5019,2509,2510,94,53.1,0.0,28733.0,0,0.7,294.1,2510,37,9.97,4.1,3.3,4.9,6644.84,754.23,3.16,105.58,oławski,90.3,11.2,22.05,37.31,21.37,13.7,196.6,27.495517035265987,56.44550707312214,14.166168559473999,215022,"56,02","1,59",dolnośląskie,"52,34","18,00","8,13","9,13","9,13"
21503,Jelcz-Laskowice,215000,61.5,23658,11626,12032,168,141.1,65.1,104404.0,2957,55.4,382.0,5915,119,150.29,3.4,3.1,3.7,5778.14,1166.67,91.98,97.75,oławski,90.3,11.2,22.05,37.31,21.37,13.7,196.6,24.91757545016485,57.78172288443656,15.990362668019277,215033,"62,44","1,09",dolnośląskie,"46,38","25,86","6,60","6,61","10,65"
21504,Oława,215000,51.1,15433,7660,7773,235,65.8,0.0,26949.0,7717,27.3,301.6,2205,88,79.3,4.6,4.4,4.8,6749.08,1205.5,38.5,67.34,oławski,90.3,11.2,22.05,37.31,21.37,13.7,196.6,28.14747618739066,57.38352880191797,12.687099073414112,215042,"62,06","1,42",dolnośląskie,"48,12","24,31","6,98","7,49","9,30"
21601,Chocianów,216000,49.4,12598,6173,6425,222,56.8,60.3,38803.0,4199,67.4,361.9,2520,57,289.0,6.4,4.3,8.9,4656.88,1115.4,21.85,87.43,polkowicki,101.5,3.9,16.82,33.65,27.03,16.41,0.0,26.34545165899349,57.143991109699954,14.748372757580569,216013,"58,93","1,67",dolnośląskie,"58,88","17,48","7,66","3,95","8,29"
21602,Gaworzyce,216000,47.9,3815,1896,1919,77,49.7,0.0,14642.0,3815,48.7,327.1,954,160,21.0,4.1,3.9,4.2,6392.65,861.37,13.48,84.58,polkowicki,101.5,3.9,16.82,33.65,27.03,16.41,0.0,27.758846657929226,56.72346002621232,13.604193971166447,216022,"58,69","1,91",dolnośląskie,"56,83","15,44","5,86","9,41","9,13"
21603,Grębocice,216000,51.8,5280,2673,2607,121,43.4,0.0,,5280,56.0,319.9,2640,90,96.0,5.6,3.6,8.0,10839.34,876.38,14.49,94.3,polkowicki,101.5,3.9,16.82,33.65,27.03,16.41,0.0,28.806818181818183,55.928030303030305,13.731060606060606,216032,"53,98","2,01",dolnośląskie,"58,01","15,20","5,87","8,37","9,78"
21604,Polkowice,216000,53.5,27025,13208,13817,168,161.2,80.8,152226.0,3861,82.0,404.8,6756,111,306.81,3.6,2.8,4.6,10271.81,1482.39,721.46,95.29,polkowicki,101.5,3.9,16.82,33.65,27.03,16.41,0.0,27.237742830712303,56.40703052728955,15.367252543940795,216043,"60,01","1,45",dolnośląskie,"51,30","18,40","6,02","6,08","14,90"
21605,Przemków,216000,50.6,8039,3967,4072,107,74.8,72.9,24406.0,4020,45.6,352.4,4020,68,238.26,6.6,5.2,8.3,5081.17,971.77,15.66,87.7,polkowicki,101.5,3.9,16.82,33.65,27.03,16.41,0.0,25.139942778952605,58.01716631421818,14.939669113073764,216053,"52,28","2,02",dolnośląskie,"56,39","16,79","5,64","5,84","12,30"
21606,Radwanice,216000,52.3,4853,2455,2398,84,57.6,0.0,,4853,34.9,319.2,1618,129,165.1,4.9,3.2,7.0,7646.75,1167.9,3.0,91.49,polkowicki,101.5,3.9,16.82,33.65,27.03,16.41,0.0,29.280857201730885,56.02719967030703,13.455594477642697,216062,"57,65","1,59",dolnośląskie,"53,62","16,77","5,59","9,14","11,75"
21701,Borów,217000,58.2,5115,2565,2550,99,51.8,0.0,30321.0,2558,0.3,334.7,1279,219,69.02,4.9,4.5,5.4,5116.55,780.06,11.63,88.19,strzeliński,93.5,13.2,16.95,37.07,24.59,16.3,0.0,24.848484848484848,58.20136852394917,14.740957966764418,217012,"58,77","1,78",dolnośląskie,"55,34","16,98","4,96","13,51","6,86"
21702,Kondratowice,217000,53.7,4097,2081,2016,98,41.7,0.0,14927.0,0,0.4,354.4,2049,61,19.38,7.9,6.0,10.3,5407.07,593.73,45.86,75.51,strzeliński,93.5,13.2,16.95,37.07,24.59,16.3,0.0,25.38442762997315,56.26067854527703,16.280205028069318,217022,"52,56","2,50",dolnośląskie,"54,61","25,13","4,69","8,26","5,47"
21703,Przeworno,217000,53.5,4648,2338,2310,112,41.5,0.0,21081.0,0,0.1,365.5,4648,159,194.86,7.5,6.6,8.7,4645.26,658.39,5.16,75.13,strzeliński,93.5,13.2,16.95,37.07,24.59,16.3,0.0,25.75301204819277,55.37865748709122,16.63080895008606,217032,"52,18","2,26",dolnośląskie,"54,80","19,79","4,87","11,80","6,33"
21704,Strzelin,217000,58.7,21610,10478,11132,171,126.1,56.2,77997.0,2701,53.8,389.5,7203,81,78.07,6.4,5.9,7.0,5560.3,999.53,84.53,97.61,strzeliński,93.5,13.2,16.95,37.07,24.59,16.3,0.0,23.965756594169367,56.473854696899586,17.515039333641834,217043,"58,81","1,00",dolnośląskie,"40,37","32,71","5,92","9,57","9,05"
21705,Wiązów,217000,53.2,7052,3514,3538,142,49.7,32.9,36369.0,7052,4.8,324.7,1763,170,54.85,6.1,5.1,7.3,5662.45,640.69,4.2,85.3,strzeliński,93.5,13.2,16.95,37.07,24.59,16.3,0.0,26.61656267725468,56.182643221781056,15.314804310833807,217053,"54,16","1,64",dolnośląskie,"60,06","17,80","5,45","7,84","6,66"
21801,Kostomłoty,218000,53.7,7272,3588,3684,145,50.1,0.0,17773.0,7272,4.6,301.2,2424,65,37.94,4.7,4.6,4.8,5687.66,752.5,5.69,78.27,średzki,95.2,3.0,21.38,33.61,23.68,15.89,28.24,25.962596259625965,58.59460946094609,13.641364136413642,218012,"54,38","1,60",dolnośląskie,"52,15","15,25","6,88","12,87","10,95"
21802,Malczyce,218000,53.9,5776,2900,2876,53,109.9,0.0,25372.0,2888,0.3,372.6,2888,102,52.0,3.9,3.5,4.4,4880.35,835.65,21.41,85.08,średzki,95.2,3.0,21.38,33.61,23.68,15.89,28.24,24.792243767313018,57.91204986149584,15.252770083102494,218022,"53,29","1,01",dolnośląskie,"50,96","22,92","6,59","6,67","8,80"
21803,Miękinia,218000,58.2,19543,9731,9812,179,108.9,0.0,40089.0,19543,36.0,350.8,4886,92,52.0,3.2,2.6,3.8,5882.61,1205.63,102.35,87.28,średzki,95.2,3.0,21.38,33.61,23.68,15.89,28.24,30.26659161848232,57.872383973801355,10.66878166095277,218032,"63,90","0,95",dolnośląskie,"35,71","32,41","8,39","6,21","13,57"
21804,Środa Śląska,218000,58.3,19851,9664,10187,216,91.9,47.9,117394.0,2836,35.7,369.9,3309,171,114.31,3.7,3.5,4.0,6050.14,1017.71,129.87,105.99,średzki,95.2,3.0,21.38,33.61,23.68,15.89,28.24,25.137272681477,57.07521031686061,15.898443403354994,218043,"57,52","1,32",dolnośląskie,"43,30","27,09","6,56","7,66","12,09"
21805,Udanin,218000,53.8,4967,2477,2490,111,44.8,0.0,22300.0,0,0.5,343.3,1656,52,49.0,5.3,5.4,5.2,6622.2,605.55,20.76,78.52,średzki,95.2,3.0,21.38,33.61,23.68,15.89,28.24,23.73666196899537,58.26454600362392,16.247231729414132,218052,"54,05","1,45",dolnośląskie,"60,48","15,69","5,23","7,69","8,58"
21901,Świdnica,219000,61.3,55013,25861,29152,22,2528.2,100.0,316483.0,1965,91.8,452.9,11003,200,6.33,4.0,3.7,4.3,5287.92,1207.95,64.07,103.22,świdnicki,91.5,14.5,20.42,36.06,23.02,14.63,178.04,20.66238888989875,55.930416447021614,20.82780433715667,219011,"62,95","0,92",dolnośląskie,"34,66","36,65","6,11","4,41","16,31"
21902,Świebodzice,219000,55.1,22278,10613,11665,30,732.1,100.0,97694.0,2475,89.2,434.6,22278,91,34.02,5.9,5.7,6.2,5070.82,1177.86,43.66,87.91,świdnicki,91.5,14.5,20.42,36.06,23.02,14.63,178.04,21.698536672950894,56.63883652033396,19.31950803483257,219021,"57,82","1,12",dolnośląskie,"39,30","32,83","6,02","4,90","14,81"
21903,Dobromierz,219000,49.3,5018,2515,2503,86,58.4,0.0,12321.0,0,0.1,360.7,1673,209,238.91,7.7,5.4,10.5,7852.83,603.66,3.25,80.0,świdnicki,91.5,14.5,20.42,36.06,23.02,14.63,178.04,24.471901155838978,58.50936628138701,15.743324033479475,219032,"51,41","2,43",dolnośląskie,"53,59","23,95","5,74","6,07","8,75"
21904,Jaworzyna Śląska,219000,52.4,10234,4998,5236,67,151.7,49.8,31112.0,3411,27.2,373.2,2559,80,30.15,3.9,3.5,4.4,5859.76,794.07,7.35,81.17,świdnicki,91.5,14.5,20.42,36.06,23.02,14.63,178.04,25.757279656048464,57.45554035567716,14.676568301739302,219043,"52,71","1,67",dolnośląskie,"51,55","23,97","6,36","5,01","11,16"
21905,Marcinowice,219000,54.7,6327,3127,3200,95,66.4,0.0,23910.0,6327,0.6,338.5,3164,53,129.15,3.5,2.9,4.1,6649.44,769.34,2.1,79.73,świdnicki,91.5,14.5,20.42,36.06,23.02,14.63,178.04,25.825825825825827,58.131816026552876,14.461830251303937,219052,"58,16","1,67",dolnośląskie,"50,48","22,59","7,18","7,79","10,03"
21906,Strzegom,219000,55.7,24882,12079,12803,145,172.0,61.9,85421.0,2765,60.1,395.6,3555,114,77.37,5.5,4.9,6.2,5692.83,899.89,50.48,92.48,świdnicki,91.5,14.5,20.42,36.06,23.02,14.63,178.04,23.249738766980148,57.085443292339846,17.374005305039788,219063,"55,99","1,51",dolnośląskie,"47,18","26,48","6,28","5,57","11,85"
21907,Świdnica,219000,52.4,17654,8742,8912,208,84.9,0.0,28923.0,8827,17.5,348.1,4414,40,224.58,3.5,3.3,3.8,5710.72,1065.61,-2.14,85.95,świdnicki,91.5,14.5,20.42,36.06,23.02,14.63,178.04,26.8607680978815,57.42041463690948,13.900532457233489,219072,"58,58","1,33",dolnośląskie,"42,58","28,81","6,95","7,02","12,66"
21908,Żarów,219000,55.1,12288,6044,6244,88,139.9,53.7,50682.0,3072,62.7,372.3,1229,147,90.01,3.2,2.8,3.7,5758.29,832.1,41.06,93.11,świdnicki,91.5,14.5,20.42,36.06,23.02,14.63,178.04,25.211588541666668,56.624348958333336,16.121419270833336,219083,"55,29","1,28",dolnośląskie,"44,98","24,64","6,56","5,02","17,07"
22001,Oborniki Śląskie,220000,60.9,20782,10215,10567,154,134.7,43.6,76119.0,3464,46.2,361.2,10391,91,134.0,2.6,2.0,3.3,5297.8,1179.32,21.87,94.19,trzebnicki,83.5,12.0,21.78,33.25,24.88,14.61,128.0,25.218939466846308,55.952266384371086,16.93292272158599,220013,"65,45","1,08",dolnośląskie,"39,23","31,16","7,31","5,36","13,39"
22002,Prusice,220000,53.3,9380,4699,4681,158,59.4,23.7,37117.0,4690,0.4,300.4,4690,47,282.0,3.1,2.4,4.1,6382.84,655.23,18.55,82.99,trzebnicki,83.5,12.0,21.78,33.25,24.88,14.61,128.0,27.249466950959487,57.33475479744137,13.678038379530916,220023,"54,05","1,68",dolnośląskie,"53,76","21,27","5,93","7,42","8,22"
22003,Trzebnica,220000,60.7,24874,12033,12841,200,124.4,54.7,87825.0,3553,58.9,355.8,24874,53,328.66,3.0,2.1,3.9,5469.58,1146.79,74.76,100.82,trzebnicki,83.5,12.0,21.78,33.25,24.88,14.61,128.0,26.88751306585189,56.13491999678379,15.281016322264213,220033,"61,91","1,28",dolnośląskie,"42,02","26,48","6,64","6,35","11,80"
22004,Wisznia Mała,220000,61.1,11593,5714,5879,103,112.2,0.0,21364.0,11593,47.6,318.5,3864,51,36.0,2.1,1.7,2.4,5927.91,1369.87,34.79,87.42,trzebnicki,83.5,12.0,21.78,33.25,24.88,14.61,128.0,28.068662123695333,57.50021564737342,13.292504097300096,220042,"66,80","0,77",dolnośląskie,"41,07","29,95","6,58","7,04","11,71"
22005,Zawonia,220000,52.8,5851,2975,2876,118,49.8,0.0,24768.0,2926,24.7,330.2,2926,106,244.0,2.9,2.4,3.6,6820.95,1612.4,13.42,79.65,trzebnicki,83.5,12.0,21.78,33.25,24.88,14.61,128.0,26.45701589471885,57.90463168689113,14.185609297555974,220052,"53,35","1,68",dolnośląskie,"46,88","23,09","8,24","8,45","9,22"
22006,Żmigród,220000,55.4,14389,7099,7290,292,49.3,44.2,60382.0,2878,49.9,360.3,2878,133,142.0,5.6,4.6,6.8,5283.13,787.89,22.02,94.95,trzebnicki,83.5,12.0,21.78,33.25,24.88,14.61,128.0,25.783584682743765,56.68218778233373,15.51184932934881,220063,"52,84","1,51",dolnośląskie,"43,81","22,96","6,92","9,10","11,82"
22101,Boguszów-Gorce,221000,51.9,14673,7018,7655,27,543.0,100.0,47807.0,2935,89.4,458.9,2446,130,258.7,7.4,5.6,9.5,5270.4,770.76,7.32,78.81,wałbrzyski,79.4,8.0,17.21,33.38,25.02,18.03,635.11,21.331697676003543,58.34526000136305,17.644653445103252,221011,"49,05","1,38",dolnośląskie,"35,97","36,48","5,18","5,53","13,97"
22102,Jedlina-Zdrój,221000,55.9,4808,2271,2537,17,275.5,100.0,15970.0,2404,62.9,402.2,4808,80,97.15,5.1,5.3,4.9,5299.17,741.12,4.08,85.44,wałbrzyski,79.4,8.0,17.21,33.38,25.02,18.03,635.11,23.294509151414307,55.386855241264556,18.115640599001665,221021,"57,12","1,21",dolnośląskie,"32,53","39,86","4,78","6,76","14,04"
22103,Szczawno-Zdrój,221000,62.6,5400,2544,2856,15,366.4,100.0,18160.0,1350,89.0,466.7,5400,166,74.8,4.0,3.2,5.0,7060.97,1572.91,124.34,87.34,wałbrzyski,79.4,8.0,17.21,33.38,25.02,18.03,635.11,19.22222222222222,55.94444444444444,20.72222222222222,221031,"67,08","0,52",dolnośląskie,"30,12","43,82","4,21","4,40","15,46"
22104,Czarny Bór,221000,56.8,4820,2360,2460,66,72.6,0.0,17363.0,0,22.2,337.8,4820,169,80.3,5.5,4.5,6.6,7818.6,932.88,40.7,100.24,wałbrzyski,79.4,8.0,17.21,33.38,25.02,18.03,635.11,27.344398340248965,56.63900414937759,14.29460580912863,221042,"58,73","2,05",dolnośląskie,"45,74","26,90","6,42","7,19","11,65"
22105,Głuszyca,221000,50.2,8315,3943,4372,62,133.9,73.6,15995.0,2079,71.4,434.2,8315,64,56.4,5.0,4.4,5.7,5651.31,667.79,11.49,92.16,wałbrzyski,79.4,8.0,17.21,33.38,25.02,18.03,635.11,21.58749248346362,58.24413710162357,17.6668671076368,221053,"51,07","1,52",dolnośląskie,"35,27","39,13","4,92","7,41","11,01"
22106,Mieroszów,221000,59.0,6394,3099,3295,76,84.1,60.8,30352.0,6394,0.6,447.9,3197,104,92.23,4.6,4.0,5.4,6882.9,739.28,33.75,91.78,wałbrzyski,79.4,8.0,17.21,33.38,25.02,18.03,635.11,21.73913043478261,58.22646230841414,18.142008132624333,221063,"51,56","1,86",dolnośląskie,"37,31","37,60","5,98","4,31","12,58"
22107,Stare Bogaczowice,221000,54.8,4261,2113,2148,88,48.8,0.0,11418.0,0,1.1,314.0,2131,116,218.96,4.2,3.3,5.4,5190.18,875.5,3.11,69.23,wałbrzyski,79.4,8.0,17.21,33.38,25.02,18.03,635.11,24.970664163341937,57.427833841821176,16.0291011499648,221072,"57,63","1,64",dolnośląskie,"42,15","32,13","4,64","7,25","11,42"
22108,Walim,221000,50.4,5414,2642,2772,79,68.4,0.0,13082.0,5414,60.5,406.4,902,110,271.0,7.4,5.9,9.2,5995.13,908.18,5.09,91.15,wałbrzyski,79.4,8.0,17.21,33.38,25.02,18.03,635.11,23.125230882896194,56.5016623568526,18.37827853712597,221082,"53,01","1,56",dolnośląskie,"39,70","31,39","5,27","11,48","10,49"
22201,Brzeg Dolny,222000,55.6,16365,7892,8473,94,173.4,78.1,92270.0,4091,73.2,406.1,4091,127,83.4,4.8,4.2,5.6,5846.5,1055.52,124.91,98.87,wołowski,107.0,11.9,19.07,36.95,23.98,14.95,0.0,23.73968835930339,56.84081882065384,17.146348915368165,222013,"58,43","1,47",dolnośląskie,"38,05","29,14","6,93","5,37","17,29"
22202,Wińsko,222000,50.0,8044,3950,4094,250,32.2,0.0,21737.0,8044,0.3,362.0,2681,85,539.0,9.0,7.7,10.5,5743.13,701.69,6.55,75.18,wołowski,107.0,11.9,19.07,36.95,23.98,14.95,0.0,25.29835902536052,56.364992541024364,16.17354549975137,222022,"51,32","1,82",dolnośląskie,"64,26","14,96","5,32","5,97","6,91"
22203,Wołów,222000,52.3,21943,10800,11143,331,66.3,56.0,102638.0,3135,56.8,377.5,4389,78,266.0,8.3,6.9,10.1,5382.39,888.45,13.91,100.17,wołowski,107.0,11.9,19.07,36.95,23.98,14.95,0.0,23.97119810417901,57.41694390010482,16.629449027024563,222033,"54,89","1,42",dolnośląskie,"44,96","25,47","6,44","8,09","11,69"
22301,Czernica,223000,62.8,20836,10309,10527,84,249.1,0.0,36319.0,5209,65.8,393.6,2977,147,27.82,1.5,1.3,1.7,5852.86,1387.47,9.56,99.95,wrocławski,106.2,5.4,35.7,31.56,15.39,12.03,259.5,31.320790938759842,57.49184104434632,10.198694567095412,223012,"73,47","0,64",dolnośląskie,"33,04","37,37","7,49","6,32","12,47"
22302,Długołęka,223000,65.5,40719,20121,20598,213,191.3,0.0,118226.0,6787,52.7,344.3,5090,86,238.7,1.6,1.2,1.9,5951.84,1470.44,56.19,96.74,wrocławski,106.2,5.4,35.7,31.56,15.39,12.03,259.5,31.768953068592058,57.30003192612785,9.936393329895136,223022,"71,44","0,87",dolnośląskie,"35,81","33,15","7,55","6,69","13,20"
22303,Jordanów Śląski,223000,55.2,3270,1627,1643,57,57.7,0.0,15351.0,3270,1.6,282.6,3270,135,29.68,1.7,1.7,1.7,5563.91,785.3,17.48,96.07,wrocławski,106.2,5.4,35.7,31.56,15.39,12.03,259.5,26.880733944954127,58.71559633027523,12.201834862385322,223032,"60,04","0,86",dolnośląskie,"51,93","20,32","6,64","8,76","8,96"
22304,Kąty Wrocławskie,223000,64.0,28554,14059,14495,177,161.6,25.1,81376.0,4079,52.0,392.6,14277,45,115.97,1.5,1.5,1.5,6982.06,1411.37,183.04,98.7,wrocławski,106.2,5.4,35.7,31.56,15.39,12.03,259.5,29.41794494641731,57.928836590320095,11.241857533095189,223043,"66,95","0,83",dolnośląskie,"36,06","29,20","6,91","10,93","12,01"
