"municipality_code","municipality_name","splag_percent_vaccinated","partition"
"3012011","Sulmierzyce",54.7333333333333,"prussian"
"3012023","Kobylin",55.52,"prussian"
"3012033","Koźmin Wielkopolski",56.2714285714286,"prussian"
"3012043","Krotoszyn",54.1333333333333,"prussian"
"3012052","Rozdrażew",57.9666666666667,"prussian"
"3012063","Zduny",53.96,"prussian"
"3013012","Krzemieniewo",55.04,"prussian"
"3013022","Lipno",57.18,"prussian"
"3013033","Osieczna",56.5,"prussian"
"3013043","Rydzyna",55.6857142857143,"prussian"
"3013052","Święciechowa",55.5666666666667,"prussian"
"3013062","Wijewo",53.4,"prussian"
"3013072","Włoszakowice",52.55,"prussian"
"3014012","Chrzypsko Wielkie",66.625,"prussian"
"3014022","Kwilcz",62.64,"prussian"
"3014033","Międzychód",60.2,"prussian"
"3014043","Sieraków",62.4166666666667,"prussian"
"3015012","Kuślin",62.425,"prussian"
"3015023","Lwówek",61.1,"prussian"
"3015032","Miedzichowo",59.3666666666667,"prussian"
"3015043","Nowy Tomyśl",59.7125,"prussian"
"3015053","Opalenica",63.2833333333333,"prussian"
"3015063","Zbąszyń",59.65,"prussian"
"3016013","Oborniki",63.825,"prussian"
"3016023","Rogoźno",60.35,"prussian"
"3016032","Ryczywół",59.94,"prussian"
"3017011","Ostrów Wielkopolski",52.0666666666667,"prussian"
"3017023","Nowe Skalmierzyce",51.84,"prussian"
"3017023","Nowe Skalmierzyce",51.84,"russian"
"3017033","Odolanów",52.82,"prussian"
"3017042","Ostrów Wielkopolski",53.84,"prussian"
"3017052","Przygodzice",51.4142857142857,"prussian"
"3017063","Raszków",57.54,"prussian"
"3017072","Sieroszewice",49.6375,"prussian"
"3017072","Sieroszewice",49.6375,"russian"
"3017082","Sośnie",53.55,"prussian"
"3018012","Czajków",46.0333333333333,"prussian"
"3018012","Czajków",46.0333333333333,"russian"
"3018022","Doruchów",54.28,"prussian"
"3018022","Doruchów",54.28,"russian"
"3018033","Grabów nad Prosną",50.6142857142857,"prussian"
"3018033","Grabów nad Prosną",50.6142857142857,"russian"
"3018042","Kobyla Góra",53.2428571428571,"prussian"
"3018052","Kraszewice",46.625,"prussian"
"3018052","Kraszewice",46.625,"russian"
"3018063","Mikstat",50.4,"prussian"
"3018073","Ostrzeszów",52.7428571428571,"prussian"
"3019011","Piła",58.02,"prussian"
"3019022","Białośliwie",56,"prussian"
"3019032","Kaczory",57,"prussian"
"3019043","Łobżenica",53.5142857142857,"prussian"
"3019052","Miasteczko Krajeńskie",57.92,"prussian"
"3019062","Szydłowo",56.5166666666667,"prussian"
"3019073","Ujście",59.02,"prussian"
"3019083","Wyrzysk",56.9,"prussian"
"3019093","Wysoka",55.3,"prussian"
"3020013","Chocz",56.04,"prussian"
"3020013","Chocz",56.04,"russian"
"3020022","Czermin",56.12,"prussian"
"3020022","Czermin",56.12,"russian"
"3020033","Dobrzyca",55.8,"prussian"
"3020042","Gizałki",56.9285714285714,"prussian"
"3020042","Gizałki",56.9285714285714,"russian"
"3020052","Gołuchów",55.56,"prussian"
"3020052","Gołuchów",55.56,"russian"
"3020063","Pleszew",54.2625,"prussian"
"3020063","Pleszew",54.2625,"russian"
"3021011","Luboń",71.4666666666667,"prussian"
"3021021","Puszczykowo",69.3,"prussian"
"3021033","Buk",66.9833333333333,"prussian"
"3021042","Czerwonak",70.52,"prussian"
"3021052","Dopiewo",71.64,"prussian"
"3021062","Kleszczewo",69.38,"prussian"
"3021072","Komorniki",70.9166666666667,"prussian"
"3021083","Kostrzyn",65.7666666666667,"prussian"
"3021093","Kórnik",65.2142857142857,"prussian"
"3021103","Mosina",68.9375,"prussian"
"3021113","Murowana Goślina",64.3857142857143,"prussian"
"3021123","Pobiedziska",64.825,"prussian"
"3021132","Rokietnica",69.7,"prussian"
"3021143","Stęszew",65.725,"prussian"
"3021152","Suchy Las",68.98,"prussian"
"3021163","Swarzędz",69.38,"prussian"
"3021172","Tarnowo Podgórne",68.3166666666667,"prussian"
"3022013","Bojanowo",56.8333333333333,"prussian"
"3022023","Jutrosin",55.9571428571429,"prussian"
"3022033","Miejska Górka",54.1714285714286,"prussian"
"3022042","Pakosław",59.2,"prussian"
"3022053","Rawicz",57.95,"prussian"
"3023011","Słupca",58.9,"prussian"
"3023011","Słupca",58.9,"russian"
"3023022","Lądek",58.9285714285714,"prussian"
"3023022","Lądek",58.9285714285714,"russian"
"3023032","Orchowo",58.1,"prussian"
"3023032","Orchowo",58.1,"russian"
"3023042","Ostrowite",59.625,"prussian"
"3023042","Ostrowite",59.625,"russian"
"3023052","Powidz",59.8666666666667,"prussian"
"3023052","Powidz",59.8666666666667,"russian"
"3023062","Słupca",60.9125,"prussian"
"3023062","Słupca",60.9125,"russian"
"3023072","Strzałkowo",61.0285714285714,"prussian"
"3023072","Strzałkowo",61.0285714285714,"russian"
"3023083","Zagórów",57.64,"russian"
"3024011","Obrzycko",57.5,"prussian"
"3024022","Duszniki",64.5875,"prussian"
"3024032","Kaźmierz",67.825,"prussian"
"3024042","Obrzycko",66.8428571428571,"prussian"
"3024053","Ostroróg",66.525,"prussian"
"3024063","Pniewy",66,"prussian"
"3024073","Szamotuły",63.6428571428571,"prussian"
"3024083","Wronki",61.175,"prussian"
"3025012","Dominowo",64.3,"prussian"
"3025022","Krzykosy",60.14,"prussian"
"3025032","Nowe Miasto nad Wartą",58.4,"prussian"
"3025043","Środa Wielkopolska",62.9,"prussian"
"3025052","Zaniemyśl",60.92,"prussian"
"3026012","Brodnica",64.35,"prussian"
"3026023","Dolsk",54.5571428571429,"prussian"
"3026033","Książ Wielkopolski",58.3666666666667,"prussian"
"3026043","Śrem",58.8714285714286,"prussian"
"3027011","Turek",48.5,"russian"
"3027022","Brudzew",51.8,"russian"
"3027033","Dobra",50.95,"russian"
"3027042","Kawęczyn",48.3,"russian"
"3027052","Malanów",51.12,"russian"
"3027062","Przykona",52.225,"russian"
"3027073","Tuliszków",52.8,"russian"
"3027082","Turek",52.7875,"russian"
"3027092","Władysławów",51.3,"russian"
"3028011","Wągrowiec",55.1,"prussian"
"3028022","Damasławek",56.8833333333333,"prussian"
"3028033","Gołańcz",56.7571428571429,"prussian"
"3028042","Mieścisko",55.8333333333333,"prussian"
"3028053","Skoki",59.9166666666667,"prussian"
"3028062","Wapno",56.45,"prussian"
"3028072","Wągrowiec",58.8,"prussian"
"3029012","Przemęt",55.9142857142857,"prussian"
"3029022","Siedlec",59.7833333333333,"prussian"
"3029033","Wolsztyn",55.05,"prussian"
"3030012","Kołaczkowo",59.9285714285714,"prussian"
"3030012","Kołaczkowo",59.9285714285714,"russian"
"3030023","Miłosław",60.3142857142857,"prussian"
"3030033","Nekla",63.24,"prussian"
"3030043","Pyzdry",57.44,"prussian"
"3030043","Pyzdry",57.44,"russian"
"3030053","Września",59.8125,"prussian"
"3031011","Złotów",45.8,"prussian"
"3031023","Jastrowie",52.9857142857143,"prussian"
"3031033","Krajenka",56.0666666666667,"prussian"
"3031042","Lipka",53.5166666666667,"prussian"
"3031053","Okonek",53.6142857142857,"prussian"
"3031062","Tarnówka",52.225,"prussian"
"3031072","Zakrzewo",52.45,"prussian"
"3031082","Złotów",54.3222222222222,"prussian"
"3061011","Kalisz",52.8,"prussian"
"3061011","Kalisz",52.8,"russian"
"3062011","Konin",57.2,"russian"
"3063011","Leszno",56.075,"prussian"
"3064011","Poznań",69.4272727272727,"prussian"
"3201011","Białogard",46.7,"prussian"
"3201022","Białogard",54.125,"prussian"
"3201033","Karlino",55.1666666666667,"prussian"
"3201043","Tychowo",53.2666666666667,"prussian"
"3202012","Bierzwnik",60.68,"prussian"
"3202023","Choszczno",57.5,"prussian"
"3202033","Drawno",58.1571428571429,"prussian"
"3202042","Krzęcin",60.525,"prussian"
"3202053","Pełczyce",58.24,"prussian"
"3202063","Recz",58.66,"prussian"
"3203013","Czaplinek",54.5571428571428,"prussian"
"3203023","Drawsko Pomorskie",56.5,"prussian"
"3203033","Kalisz Pomorski",58.2,"prussian"
"3203052","Wierzchowo",54.3,"prussian"
"3203063","Złocieniec",55.6428571428571,"prussian"
"3204023","Goleniów",56.2875,"prussian"
"3204033","Maszewo",55.6,"prussian"
"3204043","Nowogard",54.9625,"prussian"
"3204052","Osina",56.15,"prussian"
"3204062","Przybiernów",58.1,"prussian"
"3204073","Stepnica",59.3,"prussian"
"3205012","Brojce",56.025,"prussian"
"3205023","Gryfice",55.3333333333333,"prussian"
"3205032","Karnice",59.85,"prussian"
"3205043","Płoty",55.5166666666667,"prussian"
"3205072","Rewal",57.875,"prussian"
"3205083","Trzebiatów",57.7428571428571,"prussian"
"3206012","Banie",56.7285714285714,"prussian"
"3206023","Cedynia",58.8666666666667,"prussian"
"3206033","Chojna",57.4666666666667,"prussian"
"3206043","Gryfino",58.8333333333333,"prussian"
"3206053","Mieszkowice",55.75,"prussian"
"3206063","Moryń",58.9,"prussian"
"3206072","Stare Czarnowo",58.5166666666667,"prussian"
"3206083","Trzcińsko-Zdrój",55.22,"prussian"
"3206092","Widuchowa",57.9666666666667,"prussian"
"3207013","Dziwnów",59.95,"prussian"
"3207023","Golczewo",56.9571428571429,"prussian"
"3207033","Kamień Pomorski",58.4,"prussian"
"3207043","Międzyzdroje",57.9666666666667,"prussian"
"3207052","Świerzno",60.7166666666667,"prussian"
"3207063","Wolin",58.5833333333333,"prussian"
"3208011","Kołobrzeg",70.5,"prussian"
"3208022","Dygowo",60.48,"prussian"
"3208033","Gościno",55.0166666666667,"prussian"
"3208042","Kołobrzeg",62.3,"prussian"
"3208052","Rymań",55.3285714285714,"prussian"
"3208062","Siemyśl",57.025,"prussian"
"3208072","Ustronie Morskie",60.5,"prussian"
"3209012","Będzino",61.45,"prussian"
"3209022","Biesiekierz",53.36,"prussian"
"3209033","Bobolice",53.0142857142857,"prussian"
"3209042","Manowo",55,"prussian"
"3209053","Mielno",54.375,"prussian"
"3209063","Polanów",51.9375,"prussian"
"3209073","Sianów",55.25,"prussian"
"3209082","Świeszyno",53.4833333333333,"prussian"
"3210013","Barlinek",55.475,"prussian"
"3210022","Boleszkowice",57.3666666666667,"prussian"
"3210033","Dębno",55.6428571428571,"prussian"
"3210043","Myślibórz",54.5444444444444,"prussian"
"3210052","Nowogródek Pomorski",56.95,"prussian"
"3211012","Dobra",61.7666666666667,"prussian"
"3211022","Kołbaskowo",64.1666666666667,"prussian"
"3211033","Nowe Warpno",58.2333333333333,"prussian"
"3211043","Police",60.66,"prussian"
"3212012","Bielice",56.66,"prussian"
"3212022","Kozielice",56.35,"prussian"
"3212033","Lipiany",53.6,"prussian"
"3212042","Przelewice",54.02,"prussian"
"3212053","Pyrzyce",53.725,"prussian"
"3212062","Warnice",51.75,"prussian"
"3213011","Darłowo",50,"prussian"
"3213021","Sławno",46.8,"prussian"
"3213032","Darłowo",55.5833333333333,"prussian"
"3213042","Malechowo",50.2,"prussian"
"3213052","Postomino",52.98,"prussian"
"3213062","Sławno",54.0285714285714,"prussian"
"3214011","Stargard",54.6,"prussian"
"3214023","Chociwel",52.8714285714286,"prussian"
"3214033","Dobrzany",56.6833333333333,"prussian"
"3214042","Dolice",53.8142857142857,"prussian"
"3214053","Ińsko",57.66,"prussian"
"3214062","Kobylanka",58.98,"prussian"
"3214082","Marianowo",54.38,"prussian"
"3214092","Stara Dąbrowa",52.6,"prussian"
"3214102","Stargard",54.4363636363636,"prussian"
"3214113","Suchań",55.6166666666667,"prussian"
"3215011","Szczecinek",51.6,"prussian"
"3215023","Barwice",53.3333333333333,"prussian"
"3215033","Biały Bór",52.6666666666667,"prussian"
"3215043","Borne Sulinowo",52.22,"prussian"
"3215052","Grzmiąca",50.975,"prussian"
"3215062","Szczecinek",55.3888888888889,"prussian"
"3216011","Świdwin",55.35,"prussian"
"3216022","Brzeżno",56.72,"prussian"
"3216033","Połczyn-Zdrój",51.2142857142857,"prussian"
"3216042","Rąbino",52.05,"prussian"
"3216052","Sławoborze",52.7714285714286,"prussian"
"3216062","Świdwin",56.9375,"prussian"
"3217011","Wałcz",52.8,"prussian"
"3217023","Człopa",57.4142857142857,"prussian"
"3217033","Mirosławiec",55.275,"prussian"
"3217043","Tuczno",56.34,"prussian"
"3217052","Wałcz",55.8555555555556,"prussian"
"3218013","Dobra",55.32,"prussian"
"3218023","Łobez",55.3666666666667,"prussian"
"3218032","Radowo Małe",55.3,"prussian"
"3218043","Resko",54.9571428571429,"prussian"
"3218053","Węgorzyno",57.7,"prussian"
"3261011","Koszalin",55.6166666666667,"prussian"
"3262011","Szczecin",60.7857142857143,"prussian"
"3263011","Świnoujście",57.6,"prussian"
